vdd	water_volt	water_adc	waterTemp	water_R	DirectADC	DirectVolt	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	11	0.00	0.00	1023	4.26	
4.26	0.00	12	0.00	0.00	1013	4.22	
4.26	0.00	21	0.00	0.00	948	3.95	
4.26	0.00	104	0.00	0.00	878	3.66	
4.26	0.00	155	0.00	0.00	816	3.40	
4.26	0.00	214	0.00	0.00	768	3.20	
4.26	0.00	251	0.00	0.00	728	3.03	
4.26	0.00	285	0.00	0.00	690	2.87	
4.26	0.00	321	0.00	0.00	655	2.73	
4.25	0.00	354	0.00	0.00	620	2.58	
4.25	0.00	378	0.00	0.00	596	2.48	
4.25	0.00	410	0.00	0.00	564	2.35	
4.25	0.00	436	0.00	0.00	536	2.23	
4.25	0.00	463	0.00	0.00	509	2.12	
4.25	0.00	483	0.00	0.00	489	2.03	
4.25	0.00	500	0.00	0.00	472	1.96	
4.25	0.00	510	0.00	0.00	463	1.92	
4.24	0.00	507	0.00	0.00	465	1.92	
4.24	0.00	509	0.00	0.00	464	1.93	
4.25	0.00	507	0.00	0.00	466	1.93	
4.25	0.00	508	0.00	0.00	465	1.93	
4.24	0.00	508	0.00	0.00	464	1.93	
4.25	0.00	507	0.00	0.00	464	1.93	
4.25	0.00	509	0.00	0.00	466	1.93	
4.25	0.00	507	0.00	0.00	464	1.92	
4.25	0.00	509	0.00	0.00	466	1.93	
4.25	0.00	507	0.00	0.00	464	1.93	
4.24	0.00	508	0.00	0.00	464	1.92	
4.24	0.00	508	0.00	0.00	465	1.93	
4.25	0.00	509	0.00	0.00	464	1.92	
4.24	0.00	508	0.00	0.00	464	1.93	
4.24	0.00	513	0.00	0.00	460	1.91	
4.24	0.00	516	0.00	0.00	456	1.89	
4.24	0.00	526	0.00	0.00	446	1.85	
4.24	0.00	533	0.00	0.00	440	1.82	
4.24	0.00	541	0.00	0.00	432	1.79	
4.24	0.00	551	0.00	0.00	422	1.75	
4.24	0.00	557	0.00	0.00	416	1.72	
4.24	0.00	569	0.00	0.00	404	1.66	
4.24	0.00	578	0.00	0.00	394	1.61	
4.24	0.00	589	0.00	0.00	384	1.58	
4.24	0.00	597	0.00	0.00	371	1.54	
4.24	0.00	606	0.00	0.00	360	1.49	
4.24	0.00	617	0.00	0.00	355	1.47	
4.24	0.00	624	0.00	0.00	342	1.42	
4.24	0.00	636	0.00	0.00	335	1.39	
4.24	0.00	640	0.00	0.00	324	1.34	
4.24	0.00	640	0.00	0.00	316	1.31	
4.24	0.00	640	0.00	0.00	309	1.28	
4.24	0.00	640	0.00	0.00	301	1.25	
4.24	0.00	640	0.00	0.00	296	1.23	
4.24	0.00	640	0.00	0.00	287	1.19	
4.24	0.00	640	0.00	0.00	281	1.16	
4.24	0.00	640	0.00	0.00	273	1.13	
4.24	0.00	640	0.00	0.00	268	1.11	
4.24	0.00	640	0.00	0.00	263	1.09	
4.24	0.00	640	0.00	0.00	254	1.05	
4.24	0.00	640	0.00	0.00	250	1.04	
4.24	0.00	640	0.00	0.00	241	1.00	
4.24	0.00	640	0.00	0.00	234	0.97	
4.24	0.00	640	0.00	0.00	222	0.92	
4.24	0.00	640	0.00	0.00	187	0.77	
4.24	0.00	640	0.00	0.00	162	0.67	
4.24	0.00	640	0.00	0.00	138	0.57	
4.25	0.00	640	0.00	0.00	129	0.54	
4.24	0.00	640	0.00	0.00	116	0.48	
4.24	0.00	640	0.00	0.00	107	0.44	
4.24	0.00	640	0.00	0.00	100	0.41	
4.25	0.00	640	0.00	0.00	94	0.39	
4.25	0.00	640	0.00	0.00	87	0.36	
4.24	0.00	640	0.00	0.00	81	0.34	
4.25	0.00	640	0.00	0.00	79	0.33	
4.25	0.00	640	0.00	0.00	76	0.32	
4.25	0.00	640	0.00	0.00	77	0.32	
4.24	0.00	640	0.00	0.00	76	0.31	
4.25	0.00	640	0.00	0.00	76	0.32	
4.25	0.00	640	0.00	0.00	78	0.32	
4.24	0.00	640	0.00	0.00	75	0.31	
4.25	0.00	640	0.00	0.00	78	0.32	
4.25	0.00	640	0.00	0.00	76	0.32	
4.24	0.00	640	0.00	0.00	77	0.32	
4.25	0.00	640	0.00	0.00	77	0.32	
4.24	0.00	640	0.00	0.00	76	0.31	
4.25	0.00	640	0.00	0.00	78	0.32	
4.24	0.00	640	0.00	0.00	75	0.31	
4.24	0.00	640	0.00	0.00	78	0.32	
4.25	0.00	640	0.00	0.00	75	0.31	
4.25	0.00	640	0.00	0.00	73	0.30	
4.25	0.00	640	0.00	0.00	72	0.30	
4.25	0.00	640	0.00	0.00	71	0.29	
4.25	0.00	640	0.00	0.00	72	0.30	
4.25	0.00	640	0.00	0.00	69	0.29	
4.25	0.00	640	0.00	0.00	69	0.29	
4.25	0.00	640	0.00	0.00	66	0.27	
4.25	0.00	640	0.00	0.00	65	0.27	
4.25	0.00	640	0.00	0.00	64	0.27	
4.25	0.00	640	0.00	0.00	59	0.24	
4.25	0.00	640	0.00	0.00	59	0.24	
4.25	0.00	640	0.00	0.00	55	0.23	
4.25	0.00	640	0.00	0.00	55	0.23	
4.25	0.00	640	0.00	0.00	51	0.21	
4.25	0.00	640	0.00	0.00	50	0.21	
4.25	0.00	640	0.00	0.00	49	0.20	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	47	0.20	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.24	0.00	640	0.00	0.00	47	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.24	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	44	0.18	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	46	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	640	0.00	0.00	45	0.19	
4.25	0.00	642	0.00	0.00	46	0.19	
4.25	0.00	642	0.00	0.00	44	0.18	
4.27	0.00	645	0.00	0.00	46	0.19	
4.27	0.00	645	0.00	0.00	45	0.19	
4.27	0.00	646	0.00	0.00	45	0.19	
4.28	0.00	647	0.00	0.00	45	0.19	
4.28	0.00	647	0.00	0.00	45	0.19	
4.28	0.00	647	0.00	0.00	46	0.19	
4.28	0.00	647	0.00	0.00	44	0.18	
4.28	0.00	647	0.00	0.00	46	0.19	
4.28	0.00	647	0.00	0.00	44	0.18	
4.28	0.00	647	0.00	0.00	45	0.19	
4.28	0.00	647	0.00	0.00	45	0.19	
4.28	0.00	647	0.00	0.00	44	0.18	
4.28	0.00	647	0.00	0.00	46	0.19	
4.28	0.00	647	0.00	0.00	44	0.18	
4.28	0.00	647	0.00	0.00	46	0.19	
4.28	0.00	647	0.00	0.00	44	0.18	
4.28	0.00	647	0.00	0.00	45	0.19	
4.28	0.00	648	0.00	0.00	46	0.19	
4.28	0.00	647	0.00	0.00	45	0.19	
4.28	0.00	647	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	24	0.10	
4.29	0.00	649	0.00	0.00	62	0.26	
4.29	0.00	649	0.00	0.00	41	0.17	
4.29	0.00	649	0.00	0.00	32	0.13	
4.29	0.00	649	0.00	0.00	60	0.25	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	27	0.11	
4.29	0.00	649	0.00	0.00	57	0.24	
4.29	0.00	649	0.00	0.00	41	0.17	
4.29	0.00	649	0.00	0.00	39	0.16	
4.29	0.00	649	0.00	0.00	61	0.26	
4.29	0.00	649	0.00	0.00	11	0.05	
4.29	0.00	649	0.00	0.00	65	0.27	
4.29	0.00	649	0.00	0.00	27	0.11	
4.29	0.00	649	0.00	0.00	49	0.21	
4.29	0.00	649	0.00	0.00	42	0.18	
4.29	0.00	649	0.00	0.00	32	0.13	
4.29	0.00	649	0.00	0.00	63	0.26	
4.29	0.00	649	0.00	0.00	53	0.22	
4.29	0.00	649	0.00	0.00	65	0.27	
4.29	0.00	649	0.00	0.00	71	0.30	
4.29	0.00	649	0.00	0.00	82	0.34	
4.29	0.00	649	0.00	0.00	92	0.39	
4.29	0.00	649	0.00	0.00	100	0.42	
4.29	0.00	649	0.00	0.00	112	0.47	
4.29	0.00	649	0.00	0.00	122	0.51	
4.29	0.00	649	0.00	0.00	138	0.58	
4.29	0.00	649	0.00	0.00	169	0.71	
4.29	0.00	649	0.00	0.00	198	0.83	
4.29	0.00	649	0.00	0.00	218	0.91	
4.29	0.00	649	0.00	0.00	217	0.91	
4.29	0.00	649	0.00	0.00	219	0.92	
4.29	0.00	649	0.00	0.00	217	0.91	
4.29	0.00	649	0.00	0.00	219	0.92	
4.29	0.00	649	0.00	0.00	202	0.85	
4.29	0.00	649	0.00	0.00	205	0.86	
4.29	0.00	649	0.00	0.00	203	0.85	
4.29	0.00	649	0.00	0.00	193	0.81	
4.29	0.00	649	0.00	0.00	226	0.95	
4.29	0.00	649	0.00	0.00	192	0.80	
4.29	0.00	649	0.00	0.00	225	0.94	
4.29	0.00	649	0.00	0.00	201	0.84	
4.29	0.00	649	0.00	0.00	201	0.84	
4.29	0.00	649	0.00	0.00	192	0.80	
4.29	0.00	649	0.00	0.00	199	0.83	
4.29	0.00	649	0.00	0.00	242	1.01	
4.29	0.00	649	0.00	0.00	217	0.91	
4.29	0.00	649	0.00	0.00	255	1.07	
4.29	0.00	649	0.00	0.00	241	1.01	
4.29	0.00	649	0.00	0.00	252	1.06	
4.29	0.00	649	0.00	0.00	264	1.11	
4.29	0.00	649	0.00	0.00	244	1.16	
4.29	0.00	649	0.00	0.00	264	0.94	
4.29	0.00	649	0.00	0.00	174	0.65	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	0	0.00	
4.29	0.00	649	0.00	0.00	1	4.32	
4.32	0.00	14	0.00	0.00	1023	4.31	
4.32	0.00	14	0.00	0.00	1023	4.32	
4.32	0.00	14	0.00	0.00	1023	4.32	
4.32	0.00	14	0.00	0.00	1023	4.32	
4.32	0.00	14	0.00	0.00	1023	4.32	
4.32	0.00	14	0.00	0.00	1023	4.32	
4.32	0.00	14	0.00	0.00	1023	4.32	
4.32	0.00	14	0.00	0.00	1023	4.32	
4.32	0.00	15	0.00	0.00	1023	4.32	
4.32	0.00	84	0.00	0.00	920	3.88	
4.32	0.00	176	0.00	0.00	814	3.43	
4.31	0.00	252	0.00	0.00	733	3.09	
4.31	0.00	327	0.00	0.00	654	2.75	
4.31	0.00	372	0.00	0.00	610	2.57	
4.31	0.00	445	0.00	0.00	535	2.25	
4.30	0.00	468	0.00	0.00	509	2.14	
4.30	0.00	493	0.00	0.00	488	2.05	
4.30	0.00	497	0.00	0.00	485	2.04	
4.30	0.00	483	0.00	0.00	497	2.09	
4.30	0.00	501	0.00	0.00	476	2.00	
4.30	0.00	476	0.00	0.00	500	2.10	
4.30	0.00	498	0.00	0.00	481	2.02	
4.30	0.00	484	0.00	0.00	495	2.04	
4.30	0.00	489	0.00	0.00	490	2.05	
4.30	0.00	493	0.00	0.00	482	2.09	
4.30	0.00	481	0.00	0.00	498	2.01	
4.30	0.00	503	0.00	0.00	502	2.11	
4.30	0.00	478	0.00	0.00	479	2.01	
4.30	0.00	498	0.00	0.00	498	2.09	
4.30	0.00	485	0.00	0.00	488	2.05	
4.30	0.00	489	0.00	0.00	483	2.03	
4.30	0.00	496	0.00	0.00	498	2.09	
4.30	0.00	480	0.00	0.00	478	2.01	
4.30	0.00	501	0.00	0.00	505	2.12	
4.30	0.00	478	0.00	0.00	481	2.02	
4.30	0.00	481	0.00	0.00	496	2.08	
4.30	0.00	494	0.00	0.00	488	2.05	
4.30	0.00	501	0.00	0.00	481	2.02	
4.30	0.00	488	0.00	0.00	492	2.07	
4.30	0.00	514	0.00	0.00	463	1.94	
4.29	0.00	496	0.00	0.00	480	2.02	
4.30	0.00	527	0.00	0.00	453	1.90	
4.29	0.00	521	0.00	0.00	458	1.92	
4.29	0.00	533	0.00	0.00	445	1.87	
4.29	0.00	548	0.00	0.00	428	1.79	
4.29	0.00	542	0.00	0.00	437	1.83	
4.29	0.00	578	0.00	0.00	403	1.69	
4.29	0.00	555	0.00	0.00	423	1.66	
4.29	0.00	588	0.00	0.00	392	1.71	
4.29	0.00	584	0.00	0.00	394	1.61	
4.29	0.00	595	0.00	0.00	374	1.57	
4.29	0.00	612	0.00	0.00	385	1.61	
4.29	0.00	599	0.00	0.00	349	1.46	
4.29	0.00	635	0.00	0.00	374	1.57	
4.29	0.00	615	0.00	0.00	335	1.40	
4.29	0.00	647	0.00	0.00	344	1.44	
4.29	0.00	641	0.00	0.00	327	1.37	
4.29	0.00	649	0.00	0.00	312	1.31	
4.29	0.00	649	0.00	0.00	321	1.35	
4.29	0.00	649	0.00	0.00	283	1.19	
4.29	0.00	649	0.00	0.00	310	1.30	
4.29	0.00	649	0.00	0.00	275	1.15	
4.29	0.00	649	0.00	0.00	285	1.19	
4.29	0.00	649	0.00	0.00	270	1.13	
4.29	0.00	649	0.00	0.00	257	1.08	
4.29	0.00	649	0.00	0.00	273	1.14	
4.29	0.00	649	0.00	0.00	234	0.98	
4.29	0.00	649	0.00	0.00	261	1.09	
4.29	0.00	649	0.00	0.00	222	0.93	
4.29	0.00	649	0.00	0.00	223	0.93	
4.29	0.00	649	0.00	0.00	169	0.71	
4.29	0.00	649	0.00	0.00	122	0.51	
4.29	0.00	649	0.00	0.00	134	0.56	
4.29	0.00	649	0.00	0.00	85	0.36	
4.29	0.00	649	0.00	0.00	120	0.50	
4.29	0.00	649	0.00	0.00	89	0.37	
4.29	0.00	649	0.00	0.00	106	0.44	
4.29	0.00	649	0.00	0.00	109	0.46	
4.29	0.00	649	0.00	0.00	88	0.37	
4.29	0.00	649	0.00	0.00	121	0.51	
4.29	0.00	649	0.00	0.00	80	0.34	
4.29	0.00	649	0.00	0.00	120	0.50	
4.29	0.00	649	0.00	0.00	101	0.42	
4.29	0.00	649	0.00	0.00	102	0.43	
4.29	0.00	649	0.00	0.00	102	0.43	
4.29	0.00	649	0.00	0.00	100	0.42	
4.29	0.00	649	0.00	0.00	103	0.43	
4.29	0.00	649	0.00	0.00	99	0.42	
4.29	0.00	649	0.00	0.00	98	0.41	
4.29	0.00	649	0.00	0.00	95	0.40	
4.29	0.00	649	0.00	0.00	91	0.38	
4.29	0.00	649	0.00	0.00	89	0.37	
4.29	0.00	649	0.00	0.00	83	0.35	
4.29	0.00	649	0.00	0.00	81	0.34	
4.29	0.00	649	0.00	0.00	76	0.32	
4.29	0.00	649	0.00	0.00	73	0.31	
4.29	0.00	649	0.00	0.00	68	0.29	
4.29	0.00	649	0.00	0.00	64	0.27	
4.29	0.00	649	0.00	0.00	61	0.26	
4.29	0.00	649	0.00	0.00	56	0.23	
4.29	0.00	649	0.00	0.00	54	0.23	
4.29	0.00	649	0.00	0.00	48	0.20	
4.29	0.00	649	0.00	0.00	47	0.20	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	45	0.19	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	649	0.00	0.00	44	0.18	
4.29	0.00	649	0.00	0.00	46	0.19	
4.29	0.00	650	0.00	0.00	44	0.18	
4.30	0.00	651	0.00	0.00	46	0.19	
4.30	0.00	651	0.00	0.00	45	0.19	
4.32	0.00	654	0.00	0.00	44	0.19	
4.32	0.00	654	0.00	0.00	46	0.19	
4.32	0.00	654	0.00	0.00	44	0.19	
4.32	0.00	654	0.00	0.00	46	0.19	
4.32	0.00	654	0.00	0.00	45	0.19	
4.32	0.00	654	0.00	0.00	46	0.19	
4.33	0.00	656	0.00	0.00	45	0.19	
4.33	0.00	656	0.00	0.00	45	0.19	
4.33	0.00	656	0.00	0.00	46	0.19	
4.33	0.00	656	0.00	0.00	44	0.19	
4.33	0.00	656	0.00	0.00	46	0.19	
4.33	0.00	656	0.00	0.00	45	0.19	
4.33	0.00	657	0.00	0.00	46	0.19	
4.34	0.00	658	0.00	0.00	45	0.19	
4.34	0.00	658	0.00	0.00	45	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	45	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	45	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	45	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	45	0.19	
4.34	0.00	658	0.00	0.00	45	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	45	0.19	
4.34	0.00	658	0.00	0.00	45	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	69	0.29	
4.34	0.00	658	0.00	0.00	27	0.11	
4.34	0.00	658	0.00	0.00	60	0.25	
4.34	0.00	658	0.00	0.00	38	0.16	
4.34	0.00	658	0.00	0.00	42	0.18	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	46	0.20	
4.34	0.00	658	0.00	0.00	44	0.19	
4.34	0.00	658	0.00	0.00	62	0.26	
